datetime,open,high,low,close,volume
2024-10-30 10:00:00,258.035,260.7499,255.8201,257.6999,7971427.0
2024-10-30 10:30:00,257.64,262.46,257.5201,262.41,7463652.0
2024-10-30 11:00:00,262.38,262.8,260.76,262.14,5564129.0
2024-10-30 11:30:00,262.14,263.35,261.27,262.86,4307085.0
2024-10-30 12:00:00,262.87,263.31,260.58,262.04,4070379.0
2024-10-30 12:30:00,262.0542,262.12,260.39,261.04,2167208.0
2024-10-30 13:00:00,261.06,261.94,260.5634,261.46,1730932.0
2024-10-30 13:30:00,261.46,262.9499,261.13,262.4,2454494.0
2024-10-30 14:00:00,262.385,262.8627,260.8149,261.63,2412310.0
2024-10-30 14:30:00,261.58,262.3342,261.42,261.67,1474599.0
2024-10-30 15:00:00,261.65,262.67,261.6,261.88,1608413.0
2024-10-30 15:30:00,261.865,261.905,259.0,259.57,3188991.0
2024-10-30 16:00:00,259.56,259.69,257.39,257.55,6374859.0
2024-10-31 10:00:00,257.99,259.75,252.65,253.14,10119747.0
2024-10-31 10:30:00,253.14,256.1499,252.69,254.55,6404019.0
2024-10-31 11:00:00,254.55,255.38,252.08,252.3014,5457447.0
2024-10-31 11:30:00,252.33,252.38,250.68,251.79,4719008.0
2024-10-31 12:00:00,251.77,252.82,251.0,252.78,3009376.0
2024-10-31 12:30:00,252.8,253.2999,252.0,252.85,3404332.0
2024-10-31 13:00:00,252.9,253.08,252.08,252.19,2136859.0
2024-10-31 13:30:00,252.19,253.65,251.85,252.6355,3995279.0
